"","Row.ID","Order.ID","Order.Date","Ship.Date","Ship.Mode","Customer.ID","Customer.Name","Segment","City","State","Region","Product.ID","Category","Sub.Category","Sales","Quantity","Discount","Profit","Code"
"134",134,"CA-2016-145583","10/13/2016","10/19/2016","Standard Class","LC-16885","Lena Creighton","Consumer","Roseville","California","West","OFF-PA-10001804","Office Supplies","Paper",20.04,3,0,9.6192,6
"135",135,"CA-2016-145583","10/13/2016","10/19/2016","Standard Class","LC-16885","Lena Creighton","Consumer","Roseville","California","West","OFF-PA-10001736","Office Supplies","Paper",35.44,1,0,16.6568,6
"136",136,"CA-2016-145583","10/13/2016","10/19/2016","Standard Class","LC-16885","Lena Creighton","Consumer","Roseville","California","West","OFF-AR-10001149","Office Supplies","Art",11.52,4,0,3.456,6
"137",137,"CA-2016-145583","10/13/2016","10/19/2016","Standard Class","LC-16885","Lena Creighton","Consumer","Roseville","California","West","OFF-FA-10002988","Office Supplies","Fasteners",4.02,2,0,1.9698,6
"138",138,"CA-2016-145583","10/13/2016","10/19/2016","Standard Class","LC-16885","Lena Creighton","Consumer","Roseville","California","West","OFF-BI-10004781","Office Supplies","Binders",76.176,3,0.2,26.6616,6
"139",139,"CA-2016-145583","10/13/2016","10/19/2016","Standard Class","LC-16885","Lena Creighton","Consumer","Roseville","California","West","OFF-SU-10001218","Office Supplies","Supplies",65.88,6,0,18.4464,6
"140",140,"CA-2016-145583","10/13/2016","10/19/2016","Standard Class","LC-16885","Lena Creighton","Consumer","Roseville","California","West","FUR-FU-10001706","Furniture","Furnishings",43.12,14,0,20.6976,6
"141",141,"CA-2016-110366","9/5/2016","9/7/2016","Second Class","JD-15895","Jonathan Doherty","Corporate","Philadelphia","Pennsylvania","East","FUR-FU-10004848","Furniture","Furnishings",82.8,2,0.2,10.35,42
"142",142,"CA-2017-106180","9/18/2017","9/23/2017","Standard Class","SH-19975","Sally Hughsby","Corporate","San Francisco","California","West","OFF-AR-10000940","Office Supplies","Art",8.82,3,0,2.3814,6
"143",143,"CA-2017-106180","9/18/2017","9/23/2017","Standard Class","SH-19975","Sally Hughsby","Corporate","San Francisco","California","West","OFF-EN-10004030","Office Supplies","Envelopes",10.86,3,0,5.1042,6
"144",144,"CA-2017-106180","9/18/2017","9/23/2017","Standard Class","SH-19975","Sally Hughsby","Corporate","San Francisco","California","West","OFF-PA-10004327","Office Supplies","Paper",143.7,3,0,68.976,6
"145",145,"CA-2017-155376","12/22/2017","12/27/2017","Standard Class","SG-20080","Sandra Glassco","Consumer","Independence","Missouri","Central","OFF-AP-10001058","Office Supplies","Appliances",839.43,3,0,218.2518,29
"146",146,"CA-2015-110744","9/7/2015","9/12/2015","Standard Class","HA-14920","Helen Andreada","Consumer","Pasadena","California","West","OFF-ST-10003656","Office Supplies","Storage",671.93,7,0,20.1579,6
"147",147,"CA-2014-110072","10/22/2014","10/28/2014","Standard Class","MG-17680","Maureen Gastineau","Home Office","Newark","Ohio","East","FUR-FU-10000521","Furniture","Furnishings",93.888,4,0.2,12.9096,39
"148",148,"CA-2016-114489","12/5/2016","12/9/2016","Standard Class","JE-16165","Justin Ellison","Corporate","Franklin","Wisconsin","Central","TEC-PH-10000215","Technology","Phones",384.45,11,0,103.8015,55
"149",149,"CA-2016-114489","12/5/2016","12/9/2016","Standard Class","JE-16165","Justin Ellison","Corporate","Franklin","Wisconsin","Central","TEC-PH-10001448","Technology","Phones",149.97,3,0,5.9988,55
"150",150,"CA-2016-114489","12/5/2016","12/9/2016","Standard Class","JE-16165","Justin Ellison","Corporate","Franklin","Wisconsin","Central","FUR-CH-10000454","Furniture","Chairs",1951.84,8,0,585.552,55
"151",151,"CA-2016-114489","12/5/2016","12/9/2016","Standard Class","JE-16165","Justin Ellison","Corporate","Franklin","Wisconsin","Central","OFF-BI-10002735","Office Supplies","Binders",171.55,5,0,80.6285,55
"152",152,"CA-2016-158834","3/13/2016","3/16/2016","First Class","TW-21025","Tamara Willingham","Home Office","Scottsdale","Arizona","West","OFF-AP-10000326","Office Supplies","Appliances",157.92,5,0.2,17.766,4
"153",153,"CA-2016-158834","3/13/2016","3/16/2016","First Class","TW-21025","Tamara Willingham","Home Office","Scottsdale","Arizona","West","TEC-PH-10001254","Technology","Phones",203.184,2,0.2,15.2388,4
"154",154,"CA-2015-124919","5/31/2015","6/2/2015","First Class","SP-20650","Stephanie Phelps","Corporate","San Jose","California","West","OFF-PA-10001950","Office Supplies","Paper",58.38,7,0,26.271,6
"155",155,"CA-2015-124919","5/31/2015","6/2/2015","First Class","SP-20650","Stephanie Phelps","Corporate","San Jose","California","West","OFF-PA-10002254","Office Supplies","Paper",105.52,4,0,48.5392,6
"156",156,"CA-2015-124919","5/31/2015","6/2/2015","First Class","SP-20650","Stephanie Phelps","Corporate","San Jose","California","West","OFF-ST-10001590","Office Supplies","Storage",80.88,6,0,21.0288,6
"157",157,"CA-2015-118948","5/28/2015","6/3/2015","Standard Class","NK-18490","Neil Knudson","Home Office","Seattle","Washington","West","OFF-AR-10001547","Office Supplies","Art",6.63,3,0,1.7901,53
"158",158,"CA-2014-104269","3/1/2014","3/6/2014","Second Class","DB-13060","Dave Brooks","Consumer","Seattle","Washington","West","FUR-CH-10004063","Furniture","Chairs",457.568,2,0.2,51.4764,53
"159",159,"CA-2016-114104","11/20/2016","11/24/2016","Standard Class","NP-18670","Nora Paige","Consumer","Edmond","Oklahoma","Central","OFF-LA-10002475","Office Supplies","Labels",14.62,2,0,6.8714,40
"160",160,"CA-2016-114104","11/20/2016","11/24/2016","Standard Class","NP-18670","Nora Paige","Consumer","Edmond","Oklahoma","Central","TEC-PH-10004536","Technology","Phones",944.93,7,0,236.2325,40
"161",161,"CA-2016-162733","5/11/2016","5/12/2016","First Class","TT-21070","Ted Trevino","Consumer","Los Angeles","California","West","OFF-PA-10002751","Office Supplies","Paper",5.98,1,0,2.691,6
"162",162,"CA-2015-119697","12/28/2015","12/31/2015","Second Class","EM-13960","Eric Murdock","Consumer","Philadelphia","Pennsylvania","East","TEC-AC-10003657","Technology","Accessories",54.384,2,0.2,1.3596,42
"163",163,"CA-2016-154508","11/16/2016","11/20/2016","Standard Class","RD-19900","Ruben Dartt","Consumer","Carlsbad","New Mexico","West","OFF-EN-10001990","Office Supplies","Envelopes",28.4,5,0,13.348,35
"164",164,"CA-2016-113817","11/7/2016","11/11/2016","Standard Class","MJ-17740","Max Jones","Consumer","Seattle","Washington","West","OFF-BI-10004002","Office Supplies","Binders",27.68,2,0.2,9.688,53
"165",165,"CA-2014-139892","9/8/2014","9/12/2014","Standard Class","BM-11140","Becky Martin","Consumer","San Antonio","Texas","Central","OFF-AR-10004441","Office Supplies","Art",9.936,3,0.2,2.7324,48
"166",166,"CA-2014-139892","9/8/2014","9/12/2014","Standard Class","BM-11140","Becky Martin","Consumer","San Antonio","Texas","Central","TEC-MA-10000822","Technology","Machines",8159.952,8,0.4,-1359.992,48
"167",167,"CA-2014-139892","9/8/2014","9/12/2014","Standard Class","BM-11140","Becky Martin","Consumer","San Antonio","Texas","Central","OFF-ST-10000991","Office Supplies","Storage",275.928,3,0.2,-58.6347,48
"168",168,"CA-2014-139892","9/8/2014","9/12/2014","Standard Class","BM-11140","Becky Martin","Consumer","San Antonio","Texas","Central","FUR-CH-10004287","Furniture","Chairs",1740.06,9,0.3,-24.858,48
"169",169,"CA-2014-139892","9/8/2014","9/12/2014","Standard Class","BM-11140","Becky Martin","Consumer","San Antonio","Texas","Central","OFF-AR-10002656","Office Supplies","Art",32.064,6,0.2,6.8136,48
"170",170,"CA-2014-139892","9/8/2014","9/12/2014","Standard Class","BM-11140","Becky Martin","Consumer","San Antonio","Texas","Central","OFF-AP-10002518","Office Supplies","Appliances",177.98,5,0.8,-453.849,48
"171",171,"CA-2014-139892","9/8/2014","9/12/2014","Standard Class","BM-11140","Becky Martin","Consumer","San Antonio","Texas","Central","TEC-PH-10003931","Technology","Phones",143.976,3,0.2,8.9985,48
"172",172,"CA-2014-118962","8/5/2014","8/9/2014","Standard Class","CS-12130","Chad Sievert","Consumer","Los Angeles","California","West","OFF-PA-10000659","Office Supplies","Paper",20.94,3,0,9.8418,6
"173",173,"CA-2014-118962","8/5/2014","8/9/2014","Standard Class","CS-12130","Chad Sievert","Consumer","Los Angeles","California","West","OFF-PA-10001144","Office Supplies","Paper",110.96,2,0,53.2608,6
"174",174,"CA-2014-118962","8/5/2014","8/9/2014","Standard Class","CS-12130","Chad Sievert","Consumer","Los Angeles","California","West","FUR-CH-10003817","Furniture","Chairs",340.144,7,0.2,21.259,6
"175",175,"US-2014-100853","9/14/2014","9/19/2014","Standard Class","JB-15400","Jennifer Braxton","Corporate","Chicago","Illinois","Central","OFF-AP-10000891","Office Supplies","Appliances",52.448,2,0.8,-131.12,17
"176",176,"US-2014-100853","9/14/2014","9/19/2014","Standard Class","JB-15400","Jennifer Braxton","Corporate","Chicago","Illinois","Central","OFF-LA-10003148","Office Supplies","Labels",20.16,4,0.2,6.552,17
"177",177,"US-2017-152366","4/21/2017","4/25/2017","Second Class","SJ-20500","Shirley Jackson","Consumer","Houston","Texas","Central","OFF-AP-10002684","Office Supplies","Appliances",97.264,4,0.8,-243.16,48
"178",178,"US-2015-101511","11/21/2015","11/23/2015","Second Class","JE-15745","Joel Eaton","Consumer","Newark","Ohio","East","FUR-CH-10004698","Furniture","Chairs",396.802,7,0.3,-11.3372,39
"179",179,"US-2015-101511","11/21/2015","11/23/2015","Second Class","JE-15745","Joel Eaton","Consumer","Newark","Ohio","East","OFF-SU-10002189","Office Supplies","Supplies",15.88,5,0.2,-3.7715,39
"180",180,"CA-2015-137225","12/15/2015","12/19/2015","Standard Class","JK-15640","Jim Kriz","Home Office","New York City","New York","East","OFF-AR-10001940","Office Supplies","Art",3.28,1,0,1.4104,36
"181",181,"CA-2014-166191","12/5/2014","12/9/2014","Second Class","DK-13150","David Kendrick","Corporate","Decatur","Illinois","Central","OFF-ST-10003455","Office Supplies","Storage",24.816,2,0.2,1.8612,17
"182",182,"CA-2014-166191","12/5/2014","12/9/2014","Second Class","DK-13150","David Kendrick","Corporate","Decatur","Illinois","Central","TEC-AC-10004659","Technology","Accessories",408.744,7,0.2,76.6395,17
"183",183,"CA-2014-158274","11/19/2014","11/24/2014","Second Class","RM-19675","Robert Marley","Home Office","Monroe","Louisiana","South","TEC-PH-10003273","Technology","Phones",503.96,4,0,131.0296,22
"184",184,"CA-2014-158274","11/19/2014","11/24/2014","Second Class","RM-19675","Robert Marley","Home Office","Monroe","Louisiana","South","TEC-PH-10004896","Technology","Phones",149.95,5,0,41.986,22
"185",185,"CA-2014-158274","11/19/2014","11/24/2014","Second Class","RM-19675","Robert Marley","Home Office","Monroe","Louisiana","South","TEC-AC-10002345","Technology","Accessories",29,2,0,7.25,22
"186",186,"CA-2016-105018","11/28/2016","12/2/2016","Standard Class","SK-19990","Sally Knutson","Consumer","Fairfield","Connecticut","East","OFF-BI-10001890","Office Supplies","Binders",7.16,2,0,3.4368,9
"187",187,"CA-2014-123260","8/26/2014","8/30/2014","Standard Class","FM-14290","Frank Merwin","Home Office","Los Angeles","California","West","TEC-AC-10002323","Technology","Accessories",176.8,8,0,22.984,6
"188",188,"CA-2016-157000","7/16/2016","7/22/2016","Standard Class","AM-10360","Alice McCarthy","Corporate","Grand Prairie","Texas","Central","OFF-ST-10001328","Office Supplies","Storage",37.224,3,0.2,3.7224,48
"189",189,"CA-2016-157000","7/16/2016","7/22/2016","Standard Class","AM-10360","Alice McCarthy","Corporate","Grand Prairie","Texas","Central","OFF-PA-10001950","Office Supplies","Paper",20.016,3,0.2,6.255,48
"190",190,"CA-2015-102281","10/12/2015","10/14/2015","First Class","MP-17470","Mark Packer","Home Office","New York City","New York","East","FUR-BO-10002613","Furniture","Bookcases",899.136,4,0.2,112.392,36
"191",191,"CA-2015-102281","10/12/2015","10/14/2015","First Class","MP-17470","Mark Packer","Home Office","New York City","New York","East","TEC-PH-10001552","Technology","Phones",71.76,6,0,20.0928,36
"192",192,"CA-2015-102281","10/12/2015","10/14/2015","First Class","MP-17470","Mark Packer","Home Office","New York City","New York","East","OFF-PA-10000061","Office Supplies","Paper",51.84,8,0,24.8832,36
"193",193,"CA-2015-102281","10/12/2015","10/14/2015","First Class","MP-17470","Mark Packer","Home Office","New York City","New York","East","FUR-BO-10002545","Furniture","Bookcases",626.352,3,0.2,46.9764,36
"194",194,"CA-2015-102281","10/12/2015","10/14/2015","First Class","MP-17470","Mark Packer","Home Office","New York City","New York","East","OFF-AR-10003514","Office Supplies","Art",19.9,5,0,6.567,36
"195",195,"CA-2015-131457","10/31/2015","11/6/2015","Standard Class","MZ-17515","Mary Zewe","Corporate","Redlands","California","West","OFF-EN-10001509","Office Supplies","Envelopes",14.28,7,0,6.7116,6
"196",196,"CA-2014-140004","3/21/2014","3/25/2014","Standard Class","CB-12025","Cassandra Brandow","Consumer","Hamilton","Ohio","East","OFF-AR-10004685","Office Supplies","Art",7.408,2,0.2,1.2038,39
"197",197,"CA-2014-140004","3/21/2014","3/25/2014","Standard Class","CB-12025","Cassandra Brandow","Consumer","Hamilton","Ohio","East","OFF-AR-10004027","Office Supplies","Art",6.048,3,0.2,1.5876,39
"198",198,"CA-2017-107720","11/6/2017","11/13/2017","Standard Class","VM-21685","Valerie Mitchum","Home Office","Westfield","New Jersey","East","OFF-ST-10001414","Office Supplies","Storage",46.26,3,0,12.0276,34
"199",199,"US-2017-124303","7/6/2017","7/13/2017","Standard Class","FH-14365","Fred Hopkins","Corporate","Philadelphia","Pennsylvania","East","OFF-BI-10000343","Office Supplies","Binders",2.946,2,0.7,-2.2586,42
"200",200,"US-2017-124303","7/6/2017","7/13/2017","Standard Class","FH-14365","Fred Hopkins","Corporate","Philadelphia","Pennsylvania","East","OFF-PA-10002749","Office Supplies","Paper",16.056,3,0.2,5.8203,42
"201",201,"CA-2017-105074","6/24/2017","6/29/2017","Standard Class","MB-17305","Maria Bertelson","Consumer","Akron","Ohio","East","OFF-PA-10002666","Office Supplies","Paper",21.744,3,0.2,6.795,39
"202",202,"CA-2014-133690","8/3/2014","8/5/2014","First Class","BS-11755","Bruce Stewart","Consumer","Denver","Colorado","West","FUR-TA-10004289","Furniture","Tables",218.75,2,0.5,-161.875,8
"203",203,"CA-2014-133690","8/3/2014","8/5/2014","First Class","BS-11755","Bruce Stewart","Consumer","Denver","Colorado","West","OFF-AP-10003622","Office Supplies","Appliances",2.6,1,0.2,0.2925,8
"204",204,"US-2017-116701","12/17/2017","12/21/2017","Second Class","LC-17140","Logan Currie","Consumer","Dallas","Texas","Central","OFF-AP-10003217","Office Supplies","Appliances",66.284,2,0.8,-178.9668,48
"205",205,"CA-2017-126382","6/3/2017","6/7/2017","Standard Class","HK-14890","Heather Kirkland","Corporate","Franklin","Tennessee","South","FUR-FU-10002960","Furniture","Furnishings",35.168,7,0.2,9.6712,47
"206",206,"CA-2017-108329","12/9/2017","12/14/2017","Standard Class","LE-16810","Laurel Elliston","Consumer","Whittier","California","West","TEC-PH-10001918","Technology","Phones",444.768,4,0.2,44.4768,6
"207",207,"CA-2017-135860","12/1/2017","12/7/2017","Standard Class","JH-15985","Joseph Holt","Consumer","Saginaw","Michigan","Central","OFF-ST-10000642","Office Supplies","Storage",83.92,4,0,5.8744,26
"208",208,"CA-2017-135860","12/1/2017","12/7/2017","Standard Class","JH-15985","Joseph Holt","Consumer","Saginaw","Michigan","Central","TEC-PH-10001700","Technology","Phones",131.98,2,0,35.6346,26
"209",209,"CA-2017-135860","12/1/2017","12/7/2017","Standard Class","JH-15985","Joseph Holt","Consumer","Saginaw","Michigan","Central","OFF-BI-10003274","Office Supplies","Binders",15.92,4,0,7.4824,26
"210",210,"CA-2017-135860","12/1/2017","12/7/2017","Standard Class","JH-15985","Joseph Holt","Consumer","Saginaw","Michigan","Central","OFF-FA-10000134","Office Supplies","Fasteners",52.29,9,0,16.2099,26
"211",211,"CA-2017-135860","12/1/2017","12/7/2017","Standard Class","JH-15985","Joseph Holt","Consumer","Saginaw","Michigan","Central","OFF-ST-10001522","Office Supplies","Storage",91.99,1,0,3.6796,26
"212",212,"CA-2015-101007","2/9/2015","2/13/2015","Second Class","MS-17980","Michael Stewart","Corporate","Dallas","Texas","Central","TEC-AC-10001266","Technology","Accessories",20.8,2,0.2,6.5,48
"213",213,"CA-2015-146262","1/2/2015","1/9/2015","Standard Class","VW-21775","Victoria Wilson","Corporate","Medina","Ohio","East","OFF-LA-10004544","Office Supplies","Labels",23.68,2,0.2,8.88,39
"214",214,"CA-2015-146262","1/2/2015","1/9/2015","Standard Class","VW-21775","Victoria Wilson","Corporate","Medina","Ohio","East","FUR-BO-10004695","Furniture","Bookcases",452.45,5,0.5,-244.323,39
"215",215,"CA-2015-146262","1/2/2015","1/9/2015","Standard Class","VW-21775","Victoria Wilson","Corporate","Medina","Ohio","East","TEC-PH-10002844","Technology","Phones",62.982,3,0.4,-14.6958,39
"216",216,"CA-2015-146262","1/2/2015","1/9/2015","Standard Class","VW-21775","Victoria Wilson","Corporate","Medina","Ohio","East","TEC-MA-10000864","Technology","Machines",1188,9,0.7,-950.4,39
"217",217,"CA-2015-146262","1/2/2015","1/9/2015","Standard Class","VW-21775","Victoria Wilson","Corporate","Medina","Ohio","East","TEC-AC-10000109","Technology","Accessories",89.584,2,0.2,4.4792,39
"218",218,"CA-2016-130162","10/28/2016","11/1/2016","Standard Class","JH-15910","Jonathan Howell","Consumer","Los Angeles","California","West","OFF-ST-10001328","Office Supplies","Storage",93.06,6,0,26.0568,6
"219",219,"CA-2016-130162","10/28/2016","11/1/2016","Standard Class","JH-15910","Jonathan Howell","Consumer","Los Angeles","California","West","TEC-PH-10002563","Technology","Phones",302.376,3,0.2,22.6782,6
"220",220,"CA-2015-169397","12/24/2015","12/27/2015","First Class","JB-15925","Joni Blumstein","Consumer","Dublin","Ohio","East","OFF-FA-10000585","Office Supplies","Fasteners",5.584,2,0.2,1.8148,39
"221",221,"CA-2015-169397","12/24/2015","12/27/2015","First Class","JB-15925","Joni Blumstein","Consumer","Dublin","Ohio","East","OFF-PA-10004000","Office Supplies","Paper",22.704,6,0.2,8.2302,39
"222",222,"CA-2015-169397","12/24/2015","12/27/2015","First Class","JB-15925","Joni Blumstein","Consumer","Dublin","Ohio","East","OFF-BI-10002852","Office Supplies","Binders",19.776,4,0.7,-13.8432,39
